"TreeID","Year","first_stage2_date","April_Days","Air_Temp","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Rain_mm_Tot"
2619,2012,2012-03-29,-3,8.1,11.7,2.4,23.8,4
2620,2012,2012-05-05,34,8.1,11.7,2.4,23.8,4
2621,2012,2012-04-13,12,8.1,11.7,2.4,23.8,4
2622,2012,2012-04-29,28,8.1,11.7,2.4,23.8,4
2623,2012,2012-04-09,8,8.1,11.7,2.4,23.8,4
2624,2012,2012-04-11,10,8.1,11.7,2.4,23.8,4
2625,2012,2012-04-29,28,8.1,11.7,2.4,23.8,4
2626,2012,2012-04-19,18,8.1,11.7,2.4,23.8,4
2627,2012,2012-04-11,10,8.1,11.7,2.4,23.8,4
2628,2012,2012-04-03,2,8.1,11.7,2.4,23.8,4
2629,2012,2012-04-03,2,8.1,11.7,2.4,23.8,4
2630,2012,2012-04-11,10,8.1,11.7,2.4,23.8,4
2631,2012,2012-04-21,20,8.1,11.7,2.4,23.8,4
2632,2012,2012-04-21,20,8.1,11.7,2.4,23.8,4
2633,2012,2012-05-07,36,8.1,11.7,2.4,23.8,4
2634,2012,2012-05-15,44,8.1,11.7,2.4,23.8,4
2635,2012,2012-04-13,12,8.1,11.7,2.4,23.8,4
2636,2012,2012-04-17,16,8.1,11.7,2.4,23.8,4
2637,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
2637,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
2640,2018,2018-04-27,26,11.3,15.1,6.7,19,2.9
2642,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
2642,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
2642,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
2642,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
2642,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
2642,2024,2024-04-08,7,9.7,13.8,5.6,17.4,1.8
2643,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2644,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2645,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2646,2013,2013-05-11,40,8,12.1,2.4,21.8,1.4
2647,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
2648,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2648,2021,2021-04-30,29,6.7,13.3,0.1,14.4,0.4
2648,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
2648,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
2649,2016,2016-04-24,23,8.7,12.4,2.5,22.5,1.4
2649,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
2649,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2649,2021,2021-05-24,53,6.7,13.3,0.1,14.4,0.4
2652,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2653,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
2653,2016,2016-04-24,23,8.7,12.4,2.5,22.5,1.4
2653,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
2653,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2653,2021,2021-04-20,19,6.7,13.3,0.1,14.4,0.4
2653,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
2653,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
2653,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
2654,2012,2012-04-10,9,8.1,11.7,2.4,23.8,4
2654,2023,2023-04-28,27,8.8,13.3,2.9,18.2,2.9
2655,2012,2012-04-13,12,8.1,11.7,2.4,23.8,4
2656,2012,2012-04-09,8,8.1,11.7,2.4,23.8,4
2657,2012,2012-05-11,40,8.1,11.7,2.4,23.8,4
2658,2012,2012-04-01,0,8.1,11.7,2.4,23.8,4
2659,2012,2012-04-11,10,8.1,11.7,2.4,23.8,4
2660,2012,2012-05-07,36,8.1,11.7,2.4,23.8,4
2661,2012,2012-04-25,24,8.1,11.7,2.4,23.8,4
2662,2012,2012-05-09,38,8.1,11.7,2.4,23.8,4
2663,2012,2012-04-27,26,8.1,11.7,2.4,23.8,4
2664,2012,2012-04-29,28,8.1,11.7,2.4,23.8,4
2665,2012,2012-04-15,14,8.1,11.7,2.4,23.8,4
2666,2012,2012-04-17,16,8.1,11.7,2.4,23.8,4
2667,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
2667,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
2667,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
2667,2021,2021-04-29,28,6.7,13.3,0.1,14.4,0.4
2667,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
2668,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
2668,2017,2017-04-17,16,10,14.4,2.2,25.3,0.1
2668,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2668,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
2669,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2669,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
2669,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
2669,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
2670,2016,2016-05-05,34,8.7,12.4,2.5,22.5,1.4
2670,2017,2017-04-17,16,10,14.4,2.2,25.3,0.1
2670,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2670,2021,2021-06-01,61,6.7,13.3,0.1,14.4,0.4
2670,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
2671,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2672,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
2673,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
2673,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2674,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
2675,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
2676,2013,2013-05-09,38,8,12.1,2.4,21.8,1.4
2677,2013,2013-04-26,25,8,12.1,2.4,21.8,1.4
2678,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2679,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
2680,2023,2023-04-25,24,8.8,13.3,2.9,18.2,2.9
2681,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
2682,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2683,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2684,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2684,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
2684,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
2684,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
2685,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2686,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2687,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
2688,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
2690,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2691,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2692,2013,2013-04-26,25,8,12.1,2.4,21.8,1.4
2693,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2694,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
2694,2016,2016-04-28,27,8.7,12.4,2.5,22.5,1.4
2694,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
2694,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
2695,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
2697,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2697,2018,2018-04-25,24,11.3,15.1,6.7,19,2.9
2698,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
2698,2016,2016-05-04,33,8.7,12.4,2.5,22.5,1.4
2698,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
2698,2018,2018-04-19,18,11.3,15.1,6.7,19,2.9
2698,2024,2024-04-30,29,9.7,13.8,5.6,17.4,1.8
2699,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2699,2022,2022-05-27,56,8.9,15.4,3.2,12.3,0.7
2700,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
2701,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2702,2013,2013-05-08,37,8,12.1,2.4,21.8,1.4
2703,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2704,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2705,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
2706,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2706,2022,2022-04-04,3,8.9,15.4,3.2,12.3,0.7
2706,2023,2023-04-18,17,8.8,13.3,2.9,18.2,2.9
2706,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
2707,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2707,2022,2022-04-25,24,8.9,15.4,3.2,12.3,0.7
2707,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
2708,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2709,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2709,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
2709,2018,2018-04-19,18,11.3,15.1,6.7,19,2.9
2709,2021,2021-04-27,26,6.7,13.3,0.1,14.4,0.4
2709,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
2709,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
2710,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
2710,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2710,2021,2021-06-01,61,6.7,13.3,0.1,14.4,0.4
2710,2023,2023-04-19,18,8.8,13.3,2.9,18.2,2.9
2714,2010,2010-04-30,29,9.7,14.1,1.7,26.2,0.7
2714,2012,2012-05-01,30,8.1,11.7,2.4,23.8,4
2714,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2714,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
2715,2010,2010-04-28,27,9.7,14.1,1.7,26.2,0.7
2715,2012,2012-03-29,-3,8.1,11.7,2.4,23.8,4
2715,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2715,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
2715,2016,2016-04-16,15,8.7,12.4,2.5,22.5,1.4
2716,2010,2010-04-14,13,9.7,14.1,1.7,26.2,0.7
2716,2012,2012-03-29,-3,8.1,11.7,2.4,23.8,4
2716,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2717,2010,2010-04-28,27,9.7,14.1,1.7,26.2,0.7
2717,2012,2012-04-10,9,8.1,11.7,2.4,23.8,4
2717,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2717,2015,2015-04-15,14,9.9,15.2,2.6,26.6,0.7
2717,2016,2016-04-17,16,8.7,12.4,2.5,22.5,1.4
2717,2017,2017-04-20,19,10,14.4,2.2,25.3,0.1
2717,2018,2018-04-18,17,11.3,15.1,6.7,19,2.9
2717,2022,2022-05-03,32,8.9,15.4,3.2,12.3,0.7
2718,2009,2009-04-04,3,NA,NA,NA,NA,NA
2718,2010,2010-04-19,18,9.7,14.1,1.7,26.2,0.7
2718,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
2718,2012,2012-03-30,-2,8.1,11.7,2.4,23.8,4
2719,2009,2009-04-21,20,NA,NA,NA,NA,NA
2720,2009,2009-04-21,20,NA,NA,NA,NA,NA
2720,2010,2010-05-01,30,9.7,14.1,1.7,26.2,0.7
2721,2010,2010-04-26,25,9.7,14.1,1.7,26.2,0.7
2721,2012,2012-04-06,5,8.1,11.7,2.4,23.8,4
2721,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
2722,2010,2010-04-16,15,9.7,14.1,1.7,26.2,0.7
2722,2012,2012-03-28,-4,8.1,11.7,2.4,23.8,4
2722,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2723,2008,2008-04-29,28,NA,NA,NA,NA,NA
2724,2007,2007-04-12,11,NA,NA,NA,NA,NA
2724,2008,2008-04-25,24,NA,NA,NA,NA,NA
2724,2009,2009-04-18,17,NA,NA,NA,NA,NA
2724,2010,2010-05-04,33,9.7,14.1,1.7,26.2,0.7
2725,2007,2007-04-10,9,NA,NA,NA,NA,NA
2725,2008,2008-04-26,25,NA,NA,NA,NA,NA
2725,2009,2009-04-06,5,NA,NA,NA,NA,NA
2725,2010,2010-04-22,21,9.7,14.1,1.7,26.2,0.7
2725,2012,2012-04-01,0,8.1,11.7,2.4,23.8,4
2725,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
2726,2007,2007-04-22,21,NA,NA,NA,NA,NA
2726,2008,2008-05-07,36,NA,NA,NA,NA,NA
2726,2009,2009-04-26,25,NA,NA,NA,NA,NA
2726,2010,2010-05-08,37,9.7,14.1,1.7,26.2,0.7
2726,2012,2012-05-11,40,8.1,11.7,2.4,23.8,4
2726,2013,2013-05-10,39,8,12.1,2.4,21.8,1.4
2727,2012,2012-03-29,-3,8.1,11.7,2.4,23.8,4
2727,2016,2016-04-27,26,8.7,12.4,2.5,22.5,1.4
2727,2017,2017-04-23,22,10,14.4,2.2,25.3,0.1
2727,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2727,2021,2021-04-29,28,6.7,13.3,0.1,14.4,0.4
2728,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
2728,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
2728,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
2730,2007,2007-04-10,9,NA,NA,NA,NA,NA
2731,2009,2009-04-26,25,NA,NA,NA,NA,NA
2733,2009,2009-04-24,23,NA,NA,NA,NA,NA
2734,2009,2009-04-16,15,NA,NA,NA,NA,NA
2734,2011,2011-04-26,25,12.4,18.1,4.8,23.9,0
2735,2008,2008-04-21,20,NA,NA,NA,NA,NA
2736,2008,2008-05-03,32,NA,NA,NA,NA,NA
2737,2009,2009-04-16,15,NA,NA,NA,NA,NA
2738,2008,2008-05-01,30,NA,NA,NA,NA,NA
2739,2009,2009-06-01,61,NA,NA,NA,NA,NA
2740,2009,2009-04-24,23,NA,NA,NA,NA,NA
2741,2007,2007-04-10,9,NA,NA,NA,NA,NA
2742,2007,2007-04-28,27,NA,NA,NA,NA,NA
2743,2008,2008-04-25,24,NA,NA,NA,NA,NA
2744,2007,2007-04-08,7,NA,NA,NA,NA,NA
2745,2009,2009-04-24,23,NA,NA,NA,NA,NA
2746,2008,2008-04-25,24,NA,NA,NA,NA,NA
2749,2008,2008-04-27,26,NA,NA,NA,NA,NA
2750,2009,2009-04-20,19,NA,NA,NA,NA,NA
2751,2009,2009-04-22,21,NA,NA,NA,NA,NA
2752,2009,2009-04-22,21,NA,NA,NA,NA,NA
2753,2007,2007-04-08,7,NA,NA,NA,NA,NA
2753,2008,2008-04-23,22,NA,NA,NA,NA,NA
2754,2008,2008-04-27,26,NA,NA,NA,NA,NA
2755,2008,2008-04-25,24,NA,NA,NA,NA,NA
2755,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
2756,2009,2009-04-16,15,NA,NA,NA,NA,NA
2756,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2756,2021,2021-06-07,67,6.7,13.3,0.1,14.4,0.4
2756,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
2756,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
2756,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
2757,2008,2008-04-29,28,NA,NA,NA,NA,NA
2757,2009,2009-04-22,21,NA,NA,NA,NA,NA
2757,2010,2010-05-05,34,9.7,14.1,1.7,26.2,0.7
2758,2008,2008-04-25,24,NA,NA,NA,NA,NA
2759,2009,2009-04-10,9,NA,NA,NA,NA,NA
2759,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
2759,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
2761,2009,2009-04-18,17,NA,NA,NA,NA,NA
2762,2009,2009-04-18,17,NA,NA,NA,NA,NA
2763,2009,2009-04-18,17,NA,NA,NA,NA,NA
2764,2008,2008-05-17,46,NA,NA,NA,NA,NA
2765,2008,2008-04-25,24,NA,NA,NA,NA,NA
2765,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
2765,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
2766,2008,2008-04-27,26,NA,NA,NA,NA,NA
2768,2008,2008-05-07,36,NA,NA,NA,NA,NA
2769,2008,2008-05-03,32,NA,NA,NA,NA,NA
2770,2008,2008-05-01,30,NA,NA,NA,NA,NA
2772,2009,2009-04-24,23,NA,NA,NA,NA,NA
2772,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
2772,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
2772,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2772,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
2772,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
2773,2008,2008-05-03,32,NA,NA,NA,NA,NA
2774,2008,2008-04-27,26,NA,NA,NA,NA,NA
2776,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
2777,2009,2009-04-13,12,NA,NA,NA,NA,NA
2777,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
2777,2022,2022-04-20,19,8.9,15.4,3.2,12.3,0.7
2777,2024,2024-04-10,9,9.7,13.8,5.6,17.4,1.8
2778,2009,2009-04-17,16,NA,NA,NA,NA,NA
2778,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
2778,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2779,2009,2009-04-23,22,NA,NA,NA,NA,NA
2779,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
2779,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2779,2018,2018-04-20,19,11.3,15.1,6.7,19,2.9
2779,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
2779,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
2780,2009,2009-04-23,22,NA,NA,NA,NA,NA
2780,2011,2011-05-03,32,12.4,18.1,4.8,23.9,0
2781,2009,2009-04-21,20,NA,NA,NA,NA,NA
2782,2009,2009-04-19,18,NA,NA,NA,NA,NA
2782,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
2783,2009,2009-04-23,22,NA,NA,NA,NA,NA
2783,2010,2010-05-03,32,9.7,14.1,1.7,26.2,0.7
2784,2009,2009-04-17,16,NA,NA,NA,NA,NA
2785,2009,2009-04-19,18,NA,NA,NA,NA,NA
2786,2009,2009-04-23,22,NA,NA,NA,NA,NA
2787,2009,2009-05-03,32,NA,NA,NA,NA,NA
2787,2010,2010-05-01,30,9.7,14.1,1.7,26.2,0.7
2788,2009,2009-04-29,28,NA,NA,NA,NA,NA
2789,2009,2009-04-21,20,NA,NA,NA,NA,NA
2790,2009,2009-04-23,22,NA,NA,NA,NA,NA
2791,2009,2009-04-25,24,NA,NA,NA,NA,NA
2792,2009,2009-04-23,22,NA,NA,NA,NA,NA
2793,2009,2009-04-17,16,NA,NA,NA,NA,NA
2794,2009,2009-04-23,22,NA,NA,NA,NA,NA
2794,2011,2011-04-13,12,12.4,18.1,4.8,23.9,0
2794,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2795,2009,2009-04-21,20,NA,NA,NA,NA,NA
2795,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
2795,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2796,2009,2009-04-13,12,NA,NA,NA,NA,NA
2796,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
2796,2013,2013-05-04,33,8,12.1,2.4,21.8,1.4
2797,2022,2022-05-02,31,8.9,15.4,3.2,12.3,0.7
2798,2009,2009-05-11,40,NA,NA,NA,NA,NA
2799,2009,2009-04-19,18,NA,NA,NA,NA,NA
2800,2007,2007-04-20,19,NA,NA,NA,NA,NA
2801,2007,2007-04-12,11,NA,NA,NA,NA,NA
2801,2011,2011-05-04,33,12.4,18.1,4.8,23.9,0
2802,2007,2007-04-12,11,NA,NA,NA,NA,NA
2802,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
2804,2007,2007-04-18,17,NA,NA,NA,NA,NA
2805,2007,2007-04-18,17,NA,NA,NA,NA,NA
2806,2016,2016-04-26,25,8.7,12.4,2.5,22.5,1.4
2808,2007,2007-04-12,11,NA,NA,NA,NA,NA
2808,2010,2010-04-26,25,9.7,14.1,1.7,26.2,0.7
2816,2008,2008-05-03,32,NA,NA,NA,NA,NA
2817,2009,2009-04-17,16,NA,NA,NA,NA,NA
2818,2009,2009-04-15,14,NA,NA,NA,NA,NA
2818,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
2819,2009,2009-04-15,14,NA,NA,NA,NA,NA
2819,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
2820,2009,2009-04-15,14,NA,NA,NA,NA,NA
2820,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
2821,2009,2009-04-07,6,NA,NA,NA,NA,NA
2824,2008,2008-05-01,30,NA,NA,NA,NA,NA
2825,2008,2008-04-29,28,NA,NA,NA,NA,NA
2827,2008,2008-04-26,25,NA,NA,NA,NA,NA
2827,2011,2011-04-15,14,12.4,18.1,4.8,23.9,0
2827,2013,2013-05-06,35,8,12.1,2.4,21.8,1.4
2827,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
2827,2022,2022-04-22,21,8.9,15.4,3.2,12.3,0.7
2827,2024,2024-04-12,11,9.7,13.8,5.6,17.4,1.8
2828,2016,2016-04-28,27,8.7,12.4,2.5,22.5,1.4
2828,2018,2018-04-19,18,11.3,15.1,6.7,19,2.9
2829,2016,2016-04-28,27,8.7,12.4,2.5,22.5,1.4
2829,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
2831,2008,2008-04-27,26,NA,NA,NA,NA,NA
2832,2009,2009-04-23,22,NA,NA,NA,NA,NA
2833,2010,2010-05-06,35,9.7,14.1,1.7,26.2,0.7
2833,2012,2012-05-08,37,8.1,11.7,2.4,23.8,4
2835,2012,2012-05-20,49,8.1,11.7,2.4,23.8,4
2836,2010,2010-04-26,25,9.7,14.1,1.7,26.2,0.7
2837,2010,2010-04-16,15,9.7,14.1,1.7,26.2,0.7
2838,2010,2010-04-22,21,9.7,14.1,1.7,26.2,0.7
2839,2010,2010-04-30,29,9.7,14.1,1.7,26.2,0.7
2840,2011,2011-04-16,15,12.4,18.1,4.8,23.9,0
2842,2007,2007-04-12,11,NA,NA,NA,NA,NA
2842,2010,2010-04-22,21,9.7,14.1,1.7,26.2,0.7
2842,2012,2012-04-01,0,8.1,11.7,2.4,23.8,4
2842,2024,2024-04-18,17,9.7,13.8,5.6,17.4,1.8
2843,2007,2007-04-08,7,NA,NA,NA,NA,NA
2843,2010,2010-04-14,13,9.7,14.1,1.7,26.2,0.7
2843,2012,2012-04-01,0,8.1,11.7,2.4,23.8,4
2844,2007,2007-04-12,11,NA,NA,NA,NA,NA
2844,2010,2010-04-24,23,9.7,14.1,1.7,26.2,0.7
2844,2012,2012-04-01,0,8.1,11.7,2.4,23.8,4
2845,2007,2007-04-12,11,NA,NA,NA,NA,NA
2845,2008,2008-04-25,24,NA,NA,NA,NA,NA
2845,2010,2010-04-28,27,9.7,14.1,1.7,26.2,0.7
2845,2012,2012-04-01,0,8.1,11.7,2.4,23.8,4
2846,2007,2007-04-14,13,NA,NA,NA,NA,NA
2846,2008,2008-04-27,26,NA,NA,NA,NA,NA
2846,2010,2010-04-22,21,9.7,14.1,1.7,26.2,0.7
2846,2012,2012-05-13,42,8.1,11.7,2.4,23.8,4
2847,2007,2007-04-08,7,NA,NA,NA,NA,NA
2847,2010,2010-04-28,27,9.7,14.1,1.7,26.2,0.7
2848,2007,2007-04-14,13,NA,NA,NA,NA,NA
2848,2010,2010-04-28,27,9.7,14.1,1.7,26.2,0.7
2848,2012,2012-04-15,14,8.1,11.7,2.4,23.8,4
2849,2007,2007-04-12,11,NA,NA,NA,NA,NA
2849,2012,2012-04-15,14,8.1,11.7,2.4,23.8,4
2850,2007,2007-04-06,5,NA,NA,NA,NA,NA
2851,2007,2007-04-08,7,NA,NA,NA,NA,NA
2852,2007,2007-04-16,15,NA,NA,NA,NA,NA
2853,2007,2007-04-10,9,NA,NA,NA,NA,NA
2854,2007,2007-04-06,5,NA,NA,NA,NA,NA
2855,2007,2007-04-10,9,NA,NA,NA,NA,NA
2856,2007,2007-04-18,17,NA,NA,NA,NA,NA
2857,2007,2007-04-06,5,NA,NA,NA,NA,NA
2857,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
2857,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
2857,2023,2023-04-17,16,8.8,13.3,2.9,18.2,2.9
2857,2024,2024-04-25,24,9.7,13.8,5.6,17.4,1.8
2858,2007,2007-04-06,5,NA,NA,NA,NA,NA
2858,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
2858,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
2859,2007,2007-04-16,15,NA,NA,NA,NA,NA
2860,2007,2007-04-16,15,NA,NA,NA,NA,NA
2861,2007,2007-04-16,15,NA,NA,NA,NA,NA
2862,2007,2007-04-14,13,NA,NA,NA,NA,NA
2863,2007,2007-04-08,7,NA,NA,NA,NA,NA
2863,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
2863,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
2864,2007,2007-04-12,11,NA,NA,NA,NA,NA
2864,2008,2008-04-25,24,NA,NA,NA,NA,NA
2865,2007,2007-04-12,11,NA,NA,NA,NA,NA
2866,2007,2007-04-24,23,NA,NA,NA,NA,NA
2866,2008,2008-04-29,28,NA,NA,NA,NA,NA
2867,2007,2007-04-12,11,NA,NA,NA,NA,NA
2867,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
2867,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
2868,2007,2007-04-14,13,NA,NA,NA,NA,NA
2868,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
2868,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
2869,2007,2007-04-14,13,NA,NA,NA,NA,NA
2870,2007,2007-04-16,15,NA,NA,NA,NA,NA
2871,2007,2007-04-14,13,NA,NA,NA,NA,NA
2871,2011,2011-04-18,17,12.4,18.1,4.8,23.9,0
2871,2013,2013-05-11,40,8,12.1,2.4,21.8,1.4
2872,2007,2007-04-12,11,NA,NA,NA,NA,NA
2872,2011,2011-04-16,15,12.4,18.1,4.8,23.9,0
2872,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
2873,2007,2007-04-16,15,NA,NA,NA,NA,NA
2873,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
2874,2007,2007-04-16,15,NA,NA,NA,NA,NA
2875,2007,2007-04-14,13,NA,NA,NA,NA,NA
2875,2010,2010-04-24,23,9.7,14.1,1.7,26.2,0.7
2876,2007,2007-04-24,23,NA,NA,NA,NA,NA
2877,2007,2007-04-14,13,NA,NA,NA,NA,NA
2877,2010,2010-04-26,25,9.7,14.1,1.7,26.2,0.7
2877,2012,2012-04-11,10,8.1,11.7,2.4,23.8,4
2878,2007,2007-04-12,11,NA,NA,NA,NA,NA
2878,2010,2010-04-22,21,9.7,14.1,1.7,26.2,0.7
2878,2012,2012-04-11,10,8.1,11.7,2.4,23.8,4
2879,2007,2007-04-10,9,NA,NA,NA,NA,NA
2879,2010,2010-04-30,29,9.7,14.1,1.7,26.2,0.7
2879,2012,2012-05-03,32,8.1,11.7,2.4,23.8,4
2880,2007,2007-04-12,11,NA,NA,NA,NA,NA
