"TreeID","Year","first_stage2_date","Julian_Day"
602,2021,2021-04-16,106
602,2022,2022-04-04,94
602,2023,2023-04-18,108
602,2024,2024-04-10,101
603,2008,2008-04-08,99
603,2011,2011-04-07,97
603,2013,2013-04-30,120
603,2018,2018-04-21,111
603,2021,2021-05-17,137
603,2022,2022-04-20,110
603,2023,2023-04-18,108
603,2024,2024-04-10,101
604,2011,2011-04-07,97
604,2013,2013-04-28,118
604,2018,2018-04-21,111
604,2022,2022-04-07,97
604,2024,2024-04-10,101
605,2008,2008-04-12,103
605,2011,2011-04-09,99
605,2013,2013-05-02,122
605,2018,2018-04-21,111
605,2021,2021-05-17,137
605,2022,2022-04-04,94
605,2024,2024-04-10,101
606,2008,2008-04-24,115
606,2009,2009-04-14,104
606,2010,2010-04-23,113
606,2011,2011-04-11,101
606,2012,2012-04-18,109
606,2013,2013-05-02,122
606,2015,2015-04-22,112
606,2016,2016-04-26,117
606,2017,2017-04-13,103
606,2018,2018-04-21,111
606,2021,2021-05-17,137
606,2022,2022-04-28,118
606,2024,2024-04-10,101
607,2008,2008-04-26,117
607,2009,2009-04-16,106
607,2010,2010-04-23,113
607,2011,2011-04-15,105
607,2012,2012-04-20,111
607,2013,2013-05-06,126
607,2015,2015-04-26,116
607,2016,2016-05-04,125
607,2017,2017-04-11,101
607,2018,2018-04-21,111
607,2021,2021-05-17,137
607,2022,2022-04-28,118
608,2008,2008-04-26,117
608,2009,2009-04-20,110
608,2010,2010-04-23,113
608,2011,2011-04-11,101
608,2012,2012-04-26,117
608,2013,2013-05-06,126
608,2015,2015-05-04,124
608,2016,2016-05-04,125
608,2017,2017-04-18,108
608,2018,2018-04-21,111
608,2022,2022-04-28,118
608,2024,2024-04-10,101
609,2008,2008-04-24,115
609,2009,2009-04-16,106
609,2010,2010-04-23,113
609,2011,2011-04-19,109
609,2012,2012-04-28,119
609,2013,2013-05-06,126
609,2015,2015-04-26,116
609,2016,2016-05-07,128
609,2017,2017-04-13,103
609,2018,2018-05-16,136
609,2021,2021-05-26,146
609,2022,2022-04-28,118
609,2024,2024-04-10,101
610,2008,2008-04-04,95
610,2013,2013-05-04,124
611,2008,2008-04-05,96
611,2011,2011-04-04,94
611,2013,2013-05-01,121
611,2016,2016-04-24,115
611,2017,2017-04-13,103
611,2018,2018-04-21,111
611,2021,2021-04-26,116
611,2022,2022-04-04,94
611,2023,2023-04-17,107
611,2024,2024-04-25,116
612,2008,2008-04-27,118
612,2011,2011-04-14,104
612,2013,2013-05-03,123
612,2018,2018-04-12,102
612,2021,2021-04-30,120
612,2022,2022-04-07,97
612,2024,2024-04-25,116
613,2008,2008-04-25,116
613,2011,2011-04-12,102
613,2013,2013-05-07,127
613,2016,2016-04-24,115
613,2017,2017-04-15,105
613,2018,2018-04-21,111
613,2021,2021-04-26,116
613,2022,2022-04-20,110
613,2023,2023-04-25,115
613,2024,2024-04-25,116
614,2008,2008-04-23,114
614,2011,2011-04-12,102
614,2013,2013-04-29,119
614,2018,2018-04-21,111
614,2022,2022-04-20,110
614,2024,2024-04-25,116
615,2008,2008-04-21,112
615,2011,2011-04-12,102
615,2013,2013-05-03,123
615,2016,2016-04-24,115
615,2017,2017-04-15,105
615,2018,2018-04-21,111
615,2021,2021-04-26,116
615,2022,2022-04-20,110
615,2023,2023-04-25,115
615,2024,2024-04-25,116
616,2008,2008-04-27,118
616,2011,2011-04-12,102
616,2013,2013-05-07,127
616,2016,2016-05-02,123
616,2017,2017-04-18,108
616,2018,2018-04-21,111
616,2021,2021-05-24,144
616,2022,2022-04-20,110
616,2024,2024-04-25,116
617,2008,2008-04-05,96
617,2011,2011-04-08,98
617,2013,2013-04-25,115
617,2023,2023-04-17,107
618,2008,2008-04-27,118
618,2011,2011-04-14,104
618,2013,2013-05-09,129
619,2008,2008-04-27,118
619,2011,2011-04-14,104
619,2013,2013-05-05,125
620,2008,2008-04-29,120
620,2011,2011-04-14,104
620,2013,2013-05-07,127
621,2008,2008-05-07,128
621,2011,2011-04-14,104
621,2013,2013-05-09,129
622,2008,2008-04-19,110
622,2011,2011-04-08,98
622,2013,2013-04-27,117
623,2008,2008-04-27,118
623,2011,2011-04-12,102
623,2013,2013-04-27,117
624,2008,2008-05-01,122
624,2011,2011-04-10,100
624,2013,2013-05-01,121
625,2008,2008-04-14,105
626,2008,2008-04-25,116
626,2011,2011-04-10,100
626,2013,2013-04-29,119
626,2018,2018-04-21,111
626,2022,2022-04-04,94
626,2024,2024-04-10,101
627,2008,2008-04-21,112
627,2011,2011-04-06,96
627,2013,2013-04-25,115
627,2023,2023-04-25,115
627,2024,2024-04-10,101
628,2008,2008-04-05,96
628,2011,2011-04-08,98
628,2013,2013-04-25,115
629,2008,2008-04-21,112
629,2011,2011-04-10,100
629,2013,2013-04-25,115
630,2008,2008-04-25,116
630,2011,2011-04-10,100
630,2013,2013-04-25,115
631,2008,2008-04-26,117
631,2011,2011-04-09,99
631,2013,2013-05-14,134
632,2008,2008-04-21,112
632,2011,2011-04-08,98
632,2013,2013-04-25,115
632,2016,2016-04-24,115
632,2017,2017-04-13,103
632,2018,2018-04-21,111
632,2021,2021-04-20,110
632,2022,2022-04-11,101
632,2023,2023-04-17,107
632,2024,2024-04-25,116
633,2008,2008-04-05,96
633,2011,2011-04-06,96
633,2013,2013-04-25,115
633,2018,2018-04-21,111
633,2022,2022-04-11,101
633,2024,2024-04-25,116
634,2008,2008-04-21,112
634,2011,2011-04-08,98
634,2013,2013-04-27,117
634,2024,2024-04-25,116
635,2008,2008-04-05,96
635,2011,2011-04-04,94
635,2013,2013-04-25,115
635,2016,2016-04-24,115
635,2017,2017-04-13,103
635,2018,2018-04-12,102
635,2021,2021-04-26,116
635,2022,2022-04-04,94
635,2023,2023-04-17,107
635,2024,2024-04-10,101
636,2008,2008-04-13,104
636,2011,2011-04-08,98
636,2013,2013-04-27,117
637,2008,2008-04-21,112
637,2009,2009-04-14,104
637,2010,2010-04-29,119
637,2011,2011-04-12,102
637,2012,2012-04-08,99
637,2013,2013-04-25,115
637,2015,2015-04-17,107
637,2016,2016-04-18,109
637,2017,2017-04-10,100
637,2018,2018-04-21,111
637,2021,2021-04-26,116
637,2022,2022-04-25,115
637,2023,2023-04-25,115
637,2024,2024-04-25,116
638,2008,2008-04-21,112
638,2011,2011-04-12,102
638,2013,2013-04-27,117
639,2008,2008-04-21,112
639,2009,2009-04-14,104
639,2011,2011-04-12,102
639,2012,2012-04-08,99
639,2013,2013-05-07,127
639,2015,2015-04-23,113
639,2016,2016-04-18,109
639,2017,2017-04-11,101
639,2018,2018-04-21,111
639,2021,2021-04-30,120
639,2022,2022-04-22,112
639,2024,2024-04-25,116
640,2008,2008-04-15,106
640,2011,2011-04-06,96
640,2013,2013-04-25,115
641,2008,2008-04-15,106
641,2011,2011-04-08,98
641,2013,2013-04-27,117
641,2023,2023-04-25,115
642,2008,2008-04-27,118
642,2011,2011-04-16,106
642,2013,2013-05-07,127
643,2008,2008-04-19,110
643,2011,2011-04-08,98
643,2013,2013-04-25,115
644,2008,2008-04-27,118
644,2011,2011-04-14,104
644,2013,2013-05-01,121
645,2008,2008-05-03,124
645,2011,2011-04-18,108
645,2013,2013-05-07,127
646,2008,2008-04-25,116
646,2011,2011-04-14,104
646,2013,2013-05-03,123
647,2008,2008-04-19,110
647,2011,2011-04-08,98
647,2013,2013-04-27,117
648,2008,2008-04-07,98
648,2011,2011-04-08,98
648,2013,2013-04-25,115
648,2023,2023-04-17,107
649,2008,2008-04-15,106
649,2011,2011-04-08,98
649,2013,2013-04-29,119
649,2018,2018-04-21,111
649,2021,2021-04-26,116
649,2022,2022-04-20,110
649,2023,2023-04-25,115
649,2024,2024-04-10,101
650,2008,2008-04-23,114
650,2011,2011-04-12,102
650,2013,2013-05-07,127
651,2008,2008-04-25,116
651,2011,2011-04-12,102
651,2013,2013-04-25,115
652,2008,2008-04-15,106
652,2009,2009-04-12,102
652,2010,2010-04-23,113
652,2011,2011-04-10,100
652,2012,2012-03-30,90
652,2013,2013-04-27,117
652,2015,2015-04-19,109
652,2016,2016-04-13,104
652,2017,2017-04-10,100
652,2018,2018-04-21,111
652,2021,2021-04-26,116
652,2022,2022-04-20,110
652,2023,2023-04-17,107
652,2024,2024-04-10,101
653,2008,2008-04-25,116
653,2011,2011-04-14,104
653,2013,2013-05-01,121
653,2024,2024-04-10,101
654,2008,2008-04-21,112
654,2011,2011-04-10,100
654,2013,2013-05-07,127
655,2008,2008-04-27,118
655,2011,2011-04-14,104
656,2008,2008-04-21,112
656,2011,2011-04-08,98
656,2013,2013-04-27,117
657,2008,2008-04-13,104
657,2009,2009-04-10,100
657,2010,2010-04-19,109
657,2011,2011-04-06,96
657,2012,2012-04-06,97
657,2013,2013-04-25,115
657,2015,2015-04-17,107
657,2016,2016-04-13,104
657,2017,2017-04-10,100
657,2018,2018-04-21,111
657,2021,2021-04-20,110
657,2022,2022-04-11,101
657,2023,2023-04-17,107
657,2024,2024-04-10,101
658,2008,2008-04-25,116
658,2011,2011-04-12,102
658,2013,2013-05-01,121
659,2008,2008-04-25,116
659,2011,2011-04-10,100
660,2008,2008-04-15,106
660,2011,2011-04-08,98
660,2013,2013-04-25,115
660,2018,2018-04-21,111
660,2022,2022-04-11,101
660,2023,2023-04-17,107
661,2008,2008-04-27,118
661,2011,2011-04-12,102
661,2013,2013-04-25,115
662,2008,2008-04-21,112
662,2011,2011-04-12,102
662,2013,2013-04-27,117
662,2016,2016-04-24,115
662,2017,2017-04-13,103
662,2018,2018-04-21,111
662,2021,2021-04-26,116
662,2022,2022-04-20,110
662,2023,2023-04-17,107
662,2024,2024-04-10,101
664,2008,2008-04-21,112
664,2011,2011-04-08,98
664,2013,2013-04-27,117
665,2008,2008-04-21,112
665,2011,2011-04-06,96
665,2013,2013-05-01,121
665,2023,2023-04-25,115
665,2024,2024-04-10,101
666,2008,2008-04-25,116
666,2011,2011-04-12,102
666,2013,2013-05-07,127
667,2008,2008-04-21,112
667,2011,2011-04-10,100
667,2013,2013-04-27,117
668,2008,2008-04-27,118
668,2011,2011-04-12,102
668,2013,2013-04-27,117
669,2008,2008-04-21,112
669,2011,2011-04-10,100
669,2013,2013-04-27,117
670,2008,2008-04-27,118
670,2011,2011-04-12,102
670,2013,2013-05-07,127
670,2018,2018-04-21,111
670,2022,2022-04-20,110
671,2008,2008-04-27,118
671,2011,2011-04-18,108
671,2013,2013-05-13,133
672,2008,2008-04-25,116
672,2011,2011-04-10,100
672,2013,2013-05-03,123
673,2008,2008-04-21,112
673,2011,2011-04-08,98
673,2013,2013-04-25,115
673,2023,2023-04-17,107
674,2008,2008-04-21,112
674,2011,2011-04-14,104
674,2013,2013-04-25,115
674,2018,2018-04-21,111
674,2021,2021-04-26,116
674,2022,2022-04-11,101
674,2023,2023-04-17,107
674,2024,2024-04-25,116
675,2008,2008-04-25,116
675,2011,2011-04-10,100
675,2013,2013-04-27,117
676,2008,2008-04-23,114
676,2011,2011-04-12,102
676,2013,2013-04-27,117
676,2018,2018-04-21,111
676,2022,2022-04-22,112
676,2024,2024-04-09,100
677,2008,2008-05-03,124
677,2011,2011-04-18,108
677,2013,2013-05-07,127
678,2008,2008-05-05,126
678,2011,2011-04-20,110
678,2013,2013-05-15,135
679,2008,2008-04-25,116
679,2011,2011-04-12,102
679,2013,2013-05-01,121
680,2008,2008-05-03,124
680,2011,2011-04-10,100
680,2013,2013-05-11,131
681,2008,2008-04-05,96
681,2011,2011-04-04,94
681,2013,2013-04-27,117
682,2008,2008-05-05,126
682,2011,2011-04-16,106
682,2013,2013-04-25,115
682,2018,2018-04-21,111
682,2021,2021-06-07,158
682,2022,2022-04-25,115
682,2024,2024-04-09,100
683,2008,2008-04-13,104
683,2011,2011-04-08,98
683,2013,2013-04-27,117
683,2018,2018-04-21,111
683,2022,2022-04-11,101
683,2024,2024-04-09,100
684,2008,2008-04-13,104
684,2011,2011-04-06,96
684,2013,2013-04-25,115
685,2008,2008-04-21,112
685,2011,2011-04-08,98
685,2013,2013-05-01,121
686,2008,2008-04-19,110
686,2011,2011-04-16,106
686,2013,2013-05-01,121
686,2018,2018-04-21,111
686,2022,2022-04-22,112
686,2024,2024-04-09,100
687,2008,2008-04-21,112
687,2011,2011-04-08,98
687,2013,2013-04-27,117
688,2008,2008-04-27,118
688,2011,2011-04-10,100
688,2013,2013-05-07,127
688,2018,2018-04-21,111
688,2021,2021-05-24,144
688,2022,2022-04-07,97
688,2024,2024-04-10,101
689,2008,2008-04-19,110
689,2011,2011-04-08,98
689,2013,2013-04-25,115
690,2008,2008-04-21,112
690,2011,2011-04-10,100
690,2013,2013-05-03,123
691,2008,2008-04-25,116
691,2011,2011-04-12,102
691,2013,2013-05-05,125
692,2008,2008-04-25,116
692,2011,2011-04-12,102
692,2013,2013-05-03,123
693,2008,2008-04-27,118
693,2009,2009-04-22,112
693,2010,2010-04-29,119
693,2011,2011-04-12,102
693,2012,2012-04-30,121
693,2013,2013-05-07,127
693,2015,2015-04-17,107
693,2016,2016-04-13,104
693,2017,2017-04-15,105
693,2018,2018-04-21,111
693,2022,2022-04-20,110
693,2024,2024-04-10,101
694,2008,2008-04-15,106
694,2011,2011-04-10,100
694,2012,2012-03-30,90
694,2013,2013-04-25,115
694,2015,2015-04-14,104
694,2016,2016-04-13,104
694,2017,2017-04-10,100
694,2018,2018-04-21,111
694,2021,2021-04-20,110
694,2022,2022-04-11,101
694,2023,2023-04-17,107
694,2024,2024-04-25,116
695,2008,2008-04-11,102
695,2011,2011-04-06,96
695,2013,2013-05-01,121
696,2008,2008-04-25,116
696,2011,2011-04-12,102
696,2013,2013-05-13,133
697,2008,2008-04-23,114
697,2011,2011-04-06,96
697,2013,2013-05-01,121
697,2023,2023-04-25,115
697,2024,2024-04-25,116
698,2008,2008-05-03,124
698,2011,2011-04-18,108
698,2013,2013-05-07,127
699,2008,2008-04-11,102
699,2011,2011-04-08,98
699,2013,2013-04-27,117
699,2018,2018-04-12,102
699,2022,2022-04-07,97
699,2024,2024-04-25,116
700,2008,2008-05-05,126
700,2011,2011-04-16,106
700,2013,2013-05-07,127
701,2008,2008-04-25,116
701,2011,2011-04-12,102
701,2013,2013-05-03,123
702,2008,2008-04-21,112
702,2011,2011-04-08,98
702,2013,2013-04-27,117
702,2018,2018-04-21,111
702,2021,2021-04-26,116
702,2022,2022-04-20,110
702,2023,2023-04-25,115
702,2024,2024-04-10,101
703,2008,2008-05-03,124
703,2011,2011-04-14,104
703,2013,2013-05-09,129
704,2008,2008-04-23,114
704,2011,2011-04-12,102
704,2013,2013-05-03,123
704,2018,2018-04-21,111
704,2021,2021-04-30,120
704,2022,2022-04-20,110
704,2023,2023-04-25,115
704,2024,2024-04-10,101
705,2008,2008-04-20,111
705,2011,2011-04-07,97
706,2008,2008-04-24,115
706,2011,2011-04-13,103
706,2013,2013-04-30,120
707,2008,2008-04-21,112
707,2011,2011-04-12,102
707,2013,2013-05-01,121
708,2008,2008-04-23,114
708,2011,2011-04-12,102
708,2013,2013-05-01,121
709,2008,2008-04-21,112
709,2011,2011-04-08,98
709,2013,2013-05-01,121
709,2018,2018-04-21,111
709,2022,2022-04-20,110
709,2024,2024-04-10,101
710,2008,2008-04-21,112
710,2011,2011-04-12,102
710,2013,2013-05-01,121
710,2016,2016-04-24,115
710,2017,2017-04-15,105
710,2018,2018-04-21,111
710,2021,2021-04-30,120
710,2022,2022-04-20,110
710,2023,2023-04-17,107
710,2024,2024-04-10,101
711,2008,2008-04-25,116
711,2011,2011-04-12,102
711,2013,2013-05-05,125
712,2008,2008-04-25,116
712,2011,2011-04-12,102
713,2008,2008-04-25,116
713,2011,2011-04-14,104
713,2012,2012-05-02,123
713,2013,2013-05-03,123
713,2015,2015-04-21,111
713,2016,2016-04-18,109
713,2017,2017-04-11,101
713,2018,2018-04-21,111
713,2021,2021-05-24,144
713,2022,2022-04-20,110
713,2024,2024-04-10,101
714,2008,2008-04-25,116
715,2008,2008-04-21,112
715,2011,2011-04-06,96
715,2013,2013-04-25,115
716,2008,2008-04-25,116
716,2011,2011-04-12,102
716,2013,2013-05-03,123
717,2008,2008-04-19,110
717,2011,2011-04-16,106
717,2013,2013-05-03,123
718,2008,2008-04-25,116
718,2011,2011-04-14,104
718,2013,2013-05-03,123
719,2008,2008-04-19,110
719,2011,2011-04-20,110
719,2013,2013-05-03,123
720,2008,2008-04-17,108
720,2011,2011-04-14,104
720,2013,2013-04-27,117
720,2018,2018-04-21,111
720,2022,2022-04-04,94
720,2024,2024-04-25,116
721,2008,2008-05-03,124
721,2011,2011-04-26,116
721,2013,2013-06-02,153
722,2008,2008-04-25,116
722,2011,2011-04-22,112
722,2013,2013-05-07,127
723,2008,2008-04-29,120
723,2011,2011-04-18,108
723,2013,2013-05-09,129
724,2008,2008-04-21,112
724,2011,2011-04-12,102
724,2013,2013-05-03,123
724,2016,2016-04-24,115
724,2017,2017-04-13,103
724,2018,2018-04-21,111
724,2021,2021-04-26,116
724,2022,2022-04-11,101
724,2023,2023-04-25,115
724,2024,2024-04-10,101
725,2008,2008-04-25,116
725,2011,2011-04-12,102
725,2013,2013-05-05,125
725,2018,2018-04-25,115
725,2022,2022-04-11,101
725,2024,2024-04-10,101
726,2008,2008-05-03,124
726,2009,2009-04-30,120
726,2010,2010-04-27,117
726,2011,2011-04-22,112
727,2008,2008-05-09,130
727,2009,2009-05-04,124
727,2010,2010-05-03,123
727,2011,2011-04-20,110
727,2012,2012-05-02,123
727,2013,2013-05-13,133
727,2015,2015-05-08,128
727,2016,2016-04-18,109
727,2017,2017-05-06,126
727,2018,2018-04-28,118
727,2021,2021-05-24,144
727,2022,2022-04-22,112
727,2024,2024-04-10,101
728,2008,2008-04-25,116
728,2011,2011-04-20,110
729,2008,2008-04-27,118
729,2011,2011-04-12,102
729,2013,2013-05-07,127
729,2016,2016-04-24,115
729,2017,2017-04-13,103
729,2018,2018-04-21,111
729,2021,2021-05-24,144
729,2022,2022-04-20,110
729,2024,2024-04-25,116
730,2008,2008-04-29,120
730,2011,2011-04-12,102
730,2013,2013-05-07,127
730,2018,2018-04-21,111
730,2022,2022-04-20,110
730,2024,2024-04-10,101
731,2008,2008-04-23,114
731,2011,2011-04-16,106
731,2013,2013-05-01,121
732,2008,2008-05-03,124
732,2013,2013-06-08,159
733,2008,2008-04-27,118
733,2011,2011-04-08,98
733,2013,2013-05-07,127
734,2008,2008-04-25,116
734,2011,2011-04-12,102
734,2013,2013-05-07,127
735,2008,2008-04-25,116
735,2011,2011-04-08,98
735,2013,2013-05-03,123
735,2018,2018-04-21,111
735,2022,2022-04-11,101
735,2024,2024-04-10,101
736,2008,2008-04-23,114
736,2011,2011-04-08,98
736,2013,2013-05-01,121
736,2018,2018-04-21,111
736,2022,2022-04-11,101
736,2024,2024-04-10,101
737,2008,2008-04-25,116
737,2011,2011-04-16,106
737,2013,2013-05-07,127
738,2008,2008-04-23,114
738,2011,2011-04-12,102
738,2013,2013-05-05,125
739,2008,2008-04-25,116
739,2011,2011-04-26,116
740,2008,2008-04-23,114
740,2016,2016-05-02,123
740,2017,2017-05-04,124
740,2018,2018-04-25,115
740,2021,2021-06-07,158
740,2022,2022-04-20,110
740,2023,2023-04-17,107
740,2024,2024-04-10,101
741,2008,2008-04-21,112
741,2011,2011-04-12,102
741,2013,2013-05-03,123
742,2008,2008-04-25,116
742,2011,2011-04-08,98
742,2013,2013-05-05,125
743,2008,2008-05-03,124
743,2011,2011-04-22,112
743,2013,2013-05-07,127
743,2018,2018-04-21,111
743,2022,2022-04-20,110
743,2024,2024-04-25,116
744,2008,2008-04-19,110
744,2011,2011-04-06,96
744,2013,2013-04-29,119
744,2023,2023-04-25,115
744,2024,2024-04-25,116
745,2008,2008-04-23,114
745,2011,2011-04-06,96
745,2013,2013-04-27,117
746,2008,2008-04-23,114
746,2011,2011-04-12,102
746,2013,2013-05-03,123
746,2023,2023-04-25,115
746,2024,2024-04-10,101
747,2008,2008-04-27,118
747,2011,2011-04-16,106
747,2013,2013-05-07,127
747,2018,2018-04-21,111
747,2021,2021-05-24,144
747,2022,2022-04-20,110
747,2024,2024-04-10,101
748,2008,2008-04-25,116
748,2009,2009-04-22,112
748,2010,2010-04-27,117
748,2011,2011-04-12,102
748,2012,2012-04-08,99
748,2013,2013-05-05,125
748,2015,2015-04-21,111
748,2016,2016-05-07,128
748,2017,2017-04-10,100
748,2018,2018-04-21,111
748,2022,2022-04-19,109
748,2024,2024-05-02,123
749,2008,2008-04-25,116
749,2011,2011-04-14,104
749,2013,2013-05-03,123
749,2018,2018-04-21,111
749,2022,2022-04-20,110
750,2008,2008-04-25,116
750,2011,2011-04-22,112
750,2013,2013-05-03,123
751,2008,2008-04-25,116
751,2011,2011-04-14,104
752,2008,2008-04-25,116
752,2011,2011-04-16,106
752,2013,2013-05-07,127
753,2008,2008-04-21,112
753,2011,2011-04-14,104
753,2013,2013-05-03,123
754,2008,2008-04-27,118
754,2011,2011-04-12,102
754,2013,2013-05-07,127
754,2023,2023-04-25,115
755,2008,2008-04-29,120
755,2011,2011-04-12,102
755,2013,2013-05-07,127
755,2018,2018-04-21,111
755,2022,2022-04-11,101
755,2024,2024-04-10,101
756,2008,2008-04-25,116
756,2009,2009-04-20,110
756,2010,2010-04-29,119
756,2011,2011-04-12,102
756,2012,2012-04-24,115
756,2013,2013-05-01,121
756,2015,2015-04-21,111
756,2016,2016-04-24,115
756,2017,2017-04-11,101
756,2018,2018-04-21,111
758,2008,2008-04-25,116
758,2011,2011-04-12,102
759,2008,2008-05-01,122
759,2011,2011-04-22,112
759,2013,2013-05-03,123
760,2008,2008-04-17,108
760,2011,2011-04-08,98
760,2013,2013-04-29,119
761,2008,2008-04-27,118
761,2009,2009-04-18,108
761,2011,2011-04-12,102
761,2012,2012-04-30,121
761,2013,2013-05-01,121
761,2015,2015-04-21,111
761,2016,2016-04-18,109
761,2017,2017-04-10,100
761,2018,2018-04-21,111
761,2021,2021-04-30,120
761,2022,2022-04-20,110
761,2024,2024-04-10,101
762,2008,2008-04-25,116
762,2011,2011-04-12,102
762,2013,2013-05-05,125
762,2023,2023-04-25,115
762,2024,2024-04-10,101
763,2008,2008-05-03,124
763,2011,2011-04-16,106
763,2013,2013-05-07,127
764,2008,2008-04-25,116
764,2009,2009-04-18,108
764,2010,2010-04-27,117
764,2011,2011-04-18,108
764,2012,2012-04-30,121
764,2013,2013-05-07,127
764,2015,2015-04-21,111
764,2016,2016-04-18,109
764,2017,2017-04-10,100
764,2018,2018-04-21,111
764,2022,2022-04-11,101
764,2023,2023-04-25,115
765,2008,2008-04-27,118
765,2011,2011-04-12,102
765,2013,2013-05-07,127
766,2008,2008-04-25,116
766,2011,2011-04-12,102
766,2013,2013-05-01,121
767,2008,2008-04-25,116
767,2009,2009-04-14,104
767,2010,2010-04-19,109
767,2011,2011-04-12,102
767,2012,2012-04-08,99
767,2013,2013-05-01,121
767,2015,2015-04-19,109
767,2016,2016-04-18,109
767,2017,2017-04-10,100
767,2018,2018-04-21,111
767,2021,2021-05-24,144
767,2022,2022-04-20,110
767,2023,2023-04-25,115
767,2024,2024-04-10,101
768,2008,2008-04-25,116
768,2011,2011-04-12,102
768,2013,2013-05-03,123
769,2008,2008-05-03,124
769,2011,2011-04-22,112
769,2013,2013-05-05,125
770,2008,2008-05-03,124
770,2011,2011-04-12,102
770,2013,2013-05-07,127
770,2018,2018-04-21,111
770,2022,2022-04-11,101
770,2024,2024-04-10,101
771,2008,2008-04-25,116
771,2011,2011-04-12,102
771,2013,2013-04-25,115
772,2008,2008-04-27,118
772,2011,2011-04-12,102
772,2013,2013-04-29,119
773,2008,2008-04-27,118
773,2011,2011-04-12,102
773,2013,2013-05-07,127
773,2018,2018-04-21,111
773,2021,2021-05-24,144
773,2022,2022-04-11,101
773,2024,2024-04-10,101
774,2008,2008-04-27,118
774,2011,2011-04-12,102
774,2013,2013-05-01,121
774,2016,2016-05-02,123
774,2017,2017-04-13,103
774,2018,2018-04-21,111
774,2022,2022-04-11,101
774,2024,2024-04-10,101
775,2008,2008-04-17,108
775,2011,2011-04-08,98
775,2013,2013-04-25,115
775,2016,2016-04-28,119
775,2017,2017-04-13,103
775,2018,2018-04-21,111
775,2021,2021-04-26,116
775,2022,2022-04-11,101
775,2023,2023-04-17,107
775,2024,2024-04-10,101
776,2008,2008-04-23,114
776,2011,2011-04-10,100
776,2013,2013-04-27,117
777,2008,2008-04-27,118
777,2011,2011-04-12,102
777,2013,2013-05-01,121
777,2023,2023-04-25,115
778,2008,2008-04-27,118
778,2011,2011-04-12,102
778,2013,2013-05-01,121
778,2016,2016-04-24,115
